loan_id,snapshot_month,outstanding_balance,scheduled_payment,days_past_due,dpd_bucket,risk_tier,loan_status_snapshot,watch_list_flag
LN-20021,2026-01-01,184665.03,12223.35,0,Current,1,Active,N
LN-20021,2026-02-01,173703.56,12223.35,0,Current,1,Active,N
LN-20021,2026-03-01,162667.19,12223.35,0,Current,1,Active,N
LN-20021,2026-04-01,151555.4,12223.35,0,Current,1,Active,N
LN-20021,2026-05-01,140367.68,12223.35,0,Current,1,Active,N
LN-20021,2026-06-01,129103.51,12223.35,0,Current,1,Active,N
LN-20021,2026-07-01,117762.37,12223.35,0,Current,1,Active,N
LN-20022,2024-08-01,64089.35,390.95,0,Current,1,Active,N
LN-20022,2024-09-01,64858.32,395.64,0,Current,1,Active,N
LN-20022,2024-10-01,28424.76,173.39,0,Current,1,Active,N
LN-20022,2024-11-01,50266.89,306.63,0,Current,1,Active,N
LN-20022,2024-12-01,38458.25,234.6,0,Current,1,Active,N
LN-20022,2025-01-01,89941.48,548.64,0,Current,1,Active,N
LN-20022,2025-02-01,75590.59,461.1,0,Current,1,Active,N
LN-20022,2025-03-01,82203.88,501.44,0,Current,1,Active,N
LN-20022,2025-04-01,83357.07,508.48,0,Current,1,Active,N
LN-20022,2025-05-01,99858.88,609.14,0,Current,1,Active,N
LN-20022,2025-06-01,111760.7,681.74,0,Current,1,Active,N
LN-20022,2025-07-01,55919.66,341.11,0,Current,1,Active,N
LN-20022,2025-08-01,83800.04,511.18,0,Current,1,Active,N
LN-20022,2025-09-01,56447.37,344.33,0,Current,1,Active,N
LN-20022,2025-10-01,42863.49,261.47,0,Current,1,Active,N
LN-20022,2025-11-01,56578.16,345.13,0,Current,1,Active,N
LN-20022,2025-12-01,49181.83,300.01,0,Current,1,Active,N
LN-20022,2026-01-01,66533.97,405.86,0,Current,1,Active,N
LN-20022,2026-02-01,74593.66,455.02,0,Current,1,Active,N
LN-20022,2026-03-01,96722.51,590.01,0,Current,1,Active,N
LN-20022,2026-04-01,101087.64,616.63,0,Current,1,Active,N
LN-20022,2026-05-01,91706.59,559.41,0,Current,1,Active,N
LN-20022,2026-06-01,90427.8,551.61,0,Current,1,Active,N
LN-20022,2026-07-01,67773.43,413.42,0,Current,1,Active,N
LN-20023,2024-08-01,275383.69,2360.61,0,Current,1,Active,N
LN-20023,2024-09-01,274480.32,2360.61,0,Current,1,Active,N
LN-20023,2024-10-01,273572.17,2360.61,0,Current,1,Active,N
LN-20023,2024-11-01,272659.22,2360.61,0,Current,1,Active,N
LN-20023,2024-12-01,271741.44,2360.61,0,Current,1,Active,N
LN-20023,2025-01-01,270818.79,2360.61,0,Current,1,Active,N
LN-20023,2025-02-01,269891.27,2360.61,0,Current,1,Active,N
LN-20023,2025-03-01,268958.84,2360.61,0,Current,1,Active,N
LN-20023,2025-04-01,268021.47,2360.61,0,Current,1,Active,N
LN-20023,2025-05-01,267079.15,2360.61,0,Current,1,Active,N
LN-20023,2025-06-01,266131.83,2360.61,0,Current,1,Active,N
LN-20023,2025-07-01,265179.51,2360.61,0,Current,1,Active,N
LN-20023,2025-08-01,264222.14,2360.61,0,Current,1,Active,N
LN-20023,2025-09-01,263259.71,2360.61,0,Current,1,Active,N
LN-20023,2025-10-01,262292.19,2360.61,0,Current,1,Active,N
LN-20023,2025-11-01,261319.55,2360.61,0,Current,1,Active,N
LN-20023,2025-12-01,260341.76,2360.61,0,Current,1,Active,N
LN-20023,2026-01-01,259358.79,2360.61,0,Current,1,Active,N
LN-20023,2026-02-01,258370.62,2360.61,0,Current,1,Active,N
LN-20023,2026-03-01,257377.23,2360.61,0,Current,1,Active,N
LN-20023,2026-04-01,256378.58,2360.61,0,Current,1,Active,N
LN-20023,2026-05-01,255374.64,2360.61,0,Current,1,Active,N
LN-20023,2026-06-01,254365.39,2360.61,0,Current,1,Active,N
LN-20023,2026-07-01,253350.8,2360.61,0,Current,1,Active,N
LN-20024,2026-05-01,1109800.0,16717.32,0,Current,2,Active,N
LN-20024,2026-06-01,1099501.02,16717.32,0,Current,2,Active,N
LN-20024,2026-07-01,1089142.48,16717.32,0,Current,2,Active,N
LN-20025,2024-08-01,461806.07,8222.18,22,1-29 Days,1,Active,N
LN-20025,2024-09-01,456404.76,8222.18,4,1-29 Days,1,Active,N
LN-20025,2024-10-01,450970.45,8222.18,16,1-29 Days,1,Active,N
LN-20025,2024-11-01,445502.95,8222.18,23,1-29 Days,1,Active,N
LN-20025,2024-12-01,440002.04,8222.18,0,Current,1,Active,N
LN-20025,2025-01-01,434467.54,8222.18,0,Current,1,Active,N
LN-20025,2025-02-01,428899.23,8222.18,0,Current,1,Active,N
LN-20025,2025-03-01,423296.91,8222.18,0,Current,1,Active,N
LN-20025,2025-04-01,417660.37,8222.18,0,Current,1,Active,N
LN-20025,2025-05-01,411989.4,8222.18,0,Current,1,Active,N
LN-20025,2025-06-01,406283.79,8222.18,0,Current,1,Active,N
LN-20025,2025-07-01,400543.32,8222.18,0,Current,1,Active,N
LN-20025,2025-08-01,394767.79,8222.18,0,Current,1,Active,N
LN-20025,2025-09-01,388956.99,8222.18,0,Current,1,Active,N
LN-20025,2025-10-01,383110.68,8222.18,0,Current,1,Active,N
LN-20025,2025-11-01,377228.67,8222.18,0,Current,1,Active,N
LN-20025,2025-12-01,371310.73,8222.18,0,Current,1,Active,N
LN-20025,2026-01-01,365356.64,8222.18,0,Current,1,Active,N
LN-20025,2026-02-01,359366.18,8222.18,0,Current,1,Active,N
LN-20025,2026-03-01,353339.13,8222.18,0,Current,1,Active,N
LN-20025,2026-04-01,347275.26,8222.18,0,Current,1,Active,N
LN-20025,2026-05-01,341174.35,8222.18,0,Current,1,Active,N
LN-20025,2026-06-01,335036.18,8222.18,0,Current,1,Active,N
LN-20025,2026-07-01,328860.51,8222.18,0,Current,1,Active,N
LN-20026,2024-08-01,1621061.18,10535.26,0,Current,1,Active,N
LN-20026,2024-09-01,1618671.76,10535.26,0,Current,1,Active,N
LN-20026,2024-10-01,1616270.33,10535.26,0,Current,1,Active,N
LN-20026,2024-11-01,1613856.83,10535.26,0,Current,1,Active,N
LN-20026,2024-12-01,1611431.21,10535.26,0,Current,1,Active,N
LN-20026,2025-01-01,1608993.39,10535.26,0,Current,1,Active,N
LN-20026,2025-02-01,1606543.33,10535.26,0,Current,1,Active,N
LN-20026,2025-03-01,1604080.95,10535.26,0,Current,1,Active,N
LN-20026,2025-04-01,1601606.2,10535.26,0,Current,1,Active,N
LN-20026,2025-05-01,1599119.02,10535.26,0,Current,1,Active,N
LN-20026,2025-06-01,1596619.34,10535.26,0,Current,1,Active,N
LN-20026,2025-07-01,1594107.09,10535.26,0,Current,1,Active,N
LN-20026,2025-08-01,1591582.23,10535.26,0,Current,1,Active,N
LN-20026,2025-09-01,1589044.67,10535.26,0,Current,1,Active,N
LN-20026,2025-10-01,1586494.37,10535.26,0,Current,1,Active,N
LN-20026,2025-11-01,1583931.25,10535.26,0,Current,1,Active,N
LN-20026,2025-12-01,1581355.24,10535.26,0,Current,1,Active,N
LN-20026,2026-01-01,1578766.3,10535.26,0,Current,1,Active,N
LN-20026,2026-02-01,1576164.34,10535.26,0,Current,1,Active,N
LN-20026,2026-03-01,1573549.31,10535.26,0,Current,1,Active,N
LN-20026,2026-04-01,1570921.14,10535.26,0,Current,1,Active,N
LN-20026,2026-05-01,1568279.77,10535.26,0,Current,1,Active,N
LN-20026,2026-06-01,1565625.12,10535.26,0,Current,1,Active,N
LN-20026,2026-07-01,1562957.13,10535.26,0,Current,1,Active,N
LN-20027,2024-08-01,242095.75,8447.38,0,Current,2,Active,N
LN-20027,2024-09-01,235300.67,8447.38,0,Current,2,Active,N
LN-20027,2024-10-01,228459.22,8447.38,0,Current,2,Active,N
LN-20027,2024-11-01,221571.08,8447.38,0,Current,2,Active,N
LN-20027,2024-12-01,214635.92,8447.38,0,Current,2,Active,N
LN-20027,2025-01-01,207653.44,8447.38,0,Current,2,Active,N
LN-20027,2025-02-01,200623.29,8447.38,0,Current,2,Active,N
LN-20027,2025-03-01,193545.17,8447.38,0,Current,2,Active,N
LN-20027,2025-04-01,186418.74,8447.38,0,Current,2,Active,N
LN-20027,2025-05-01,179243.67,8447.38,0,Current,2,Active,N
LN-20027,2025-06-01,172019.63,8447.38,0,Current,2,Active,N
LN-20027,2025-07-01,164746.28,8447.38,0,Current,2,Active,N
LN-20027,2025-08-01,157423.3,8447.38,0,Current,2,Active,N
LN-20027,2025-09-01,150050.33,8447.38,0,Current,2,Active,N
LN-20027,2025-10-01,142627.05,8447.38,0,Current,2,Active,N
LN-20027,2025-11-01,135153.1,8447.38,0,Current,2,Active,N
LN-20027,2025-12-01,127628.14,8447.38,0,Current,2,Active,N
LN-20027,2026-01-01,120051.83,8447.38,0,Current,2,Active,N
LN-20027,2026-02-01,112423.8,8447.38,0,Current,2,Active,N
LN-20027,2026-03-01,104743.72,8447.38,0,Current,2,Active,N
LN-20027,2026-04-01,97011.22,8447.38,0,Current,2,Active,N
LN-20027,2026-05-01,89225.94,8447.38,0,Current,2,Active,N
LN-20027,2026-06-01,81387.53,8447.38,0,Current,2,Active,N
LN-20027,2026-07-01,73495.62,8447.38,0,Current,2,Active,N
LN-20028,2025-06-01,772800.0,8980.83,0,Current,2,Active,N
LN-20028,2025-07-01,768340.05,8980.83,0,Current,2,Active,N
LN-20028,2025-08-01,763854.01,8980.83,0,Current,2,Active,N
LN-20028,2025-09-01,759341.72,8980.83,0,Current,2,Active,N
LN-20028,2025-10-01,754803.04,8980.83,0,Current,2,Active,N
LN-20028,2025-11-01,750237.81,8980.83,0,Current,2,Active,N
LN-20028,2025-12-01,745645.87,8980.83,0,Current,2,Active,N
LN-20028,2026-01-01,741027.06,8980.83,0,Current,2,Active,N
LN-20028,2026-02-01,736381.24,8980.83,0,Current,2,Active,N
LN-20028,2026-03-01,731708.24,8980.83,0,Current,2,Active,N
LN-20028,2026-04-01,727007.9,8980.83,0,Current,2,Active,N
LN-20028,2026-05-01,722280.07,8980.83,0,Current,2,Active,N
LN-20028,2026-06-01,717524.57,8980.83,0,Current,2,Active,N
LN-20028,2026-07-01,712741.26,8980.83,0,Current,2,Active,N
LN-20029,2026-04-01,1226800.0,9204.56,0,Current,2,Active,N
LN-20029,2026-05-01,1224322.39,9204.56,0,Current,2,Active,N
LN-20029,2026-06-01,1221831.2,9204.56,0,Current,2,Active,N
LN-20029,2026-07-01,1219326.34,9204.56,0,Current,2,Active,N
LN-20030,2024-11-01,161794.75,1173.01,0,Current,1,Active,N
LN-20030,2024-12-01,157368.28,1140.92,0,Current,1,Active,N
LN-20030,2025-01-01,262053.28,1899.89,0,Current,1,Active,N
LN-20030,2025-02-01,227514.28,1649.48,0,Current,1,Active,N
LN-20030,2025-03-01,247271.47,1792.72,0,Current,1,Active,N
LN-20030,2025-04-01,339251.21,2459.57,0,Current,1,Active,N
LN-20030,2025-05-01,350934.94,2544.28,0,Current,1,Active,N
LN-20030,2025-06-01,333546.36,2418.21,0,Current,1,Active,N
LN-20030,2025-07-01,210280.27,1524.53,0,Current,1,Active,N
LN-20030,2025-08-01,272326.65,1974.37,0,Current,1,Active,N
LN-20030,2025-09-01,251973.84,1826.81,0,Current,1,Active,N
LN-20030,2025-10-01,168046.42,1218.34,0,Current,1,Active,N
LN-20030,2025-11-01,230215.73,1669.06,0,Current,1,Active,N
LN-20030,2025-12-01,163956.25,1188.68,0,Current,1,Active,N
LN-20030,2026-01-01,212767.93,1542.57,0,Current,1,Active,N
LN-20030,2026-02-01,240082.9,1740.6,0,Current,1,Active,N
LN-20030,2026-03-01,392881.18,2848.39,0,Current,1,Active,N
LN-20030,2026-04-01,292590.41,2121.28,0,Current,1,Active,N
LN-20030,2026-05-01,347091.43,2516.41,0,Current,1,Active,N
LN-20030,2026-06-01,312357.47,2264.59,0,Current,1,Active,N
LN-20030,2026-07-01,256372.96,1858.7,0,Current,1,Active,N
LN-20031,2025-09-01,775100.0,15498.29,0,Current,1,Active,N
LN-20031,2025-10-01,764387.96,15498.29,0,Current,1,Active,N
LN-20031,2025-11-01,753609.77,15498.29,0,Current,1,Active,N
LN-20031,2025-12-01,742765.02,15498.29,0,Current,1,Active,N
LN-20031,2026-01-01,731853.31,15498.29,0,Current,1,Active,N
LN-20031,2026-02-01,720874.22,15498.29,0,Current,1,Active,N
LN-20031,2026-03-01,709827.33,15498.29,0,Current,1,Active,N
LN-20031,2026-04-01,698712.23,15498.29,0,Current,1,Active,N
LN-20031,2026-05-01,687528.49,15498.29,0,Current,1,Active,N
LN-20031,2026-06-01,676275.69,15498.29,0,Current,1,Active,N
LN-20031,2026-07-01,664953.41,15498.29,0,Current,1,Active,N
LN-20032,2025-04-01,261000.0,5216.27,0,Current,1,Active,N
LN-20032,2025-05-01,257391.05,5216.27,0,Current,1,Active,N
LN-20032,2025-06-01,253759.88,5216.27,0,Current,1,Active,N
LN-20032,2025-07-01,250106.35,5216.27,0,Current,1,Active,N
LN-20032,2025-08-01,246430.31,5216.27,0,Current,1,Active,N
LN-20032,2025-09-01,242731.64,5216.27,0,Current,1,Active,N
LN-20032,2025-10-01,239010.19,5216.27,0,Current,1,Active,N
LN-20032,2025-11-01,235265.82,5216.27,0,Current,1,Active,N
LN-20032,2025-12-01,231498.39,5216.27,0,Current,1,Active,N
LN-20032,2026-01-01,227707.77,5216.27,0,Current,1,Active,N
LN-20032,2026-02-01,223893.79,5216.27,0,Current,1,Active,N
LN-20032,2026-03-01,220056.33,5216.27,0,Current,1,Active,N
LN-20032,2026-04-01,216195.24,5216.27,0,Current,1,Active,N
LN-20032,2026-05-01,212310.37,5216.27,0,Current,1,Active,N
LN-20032,2026-06-01,208401.58,5216.27,0,Current,1,Active,N
LN-20032,2026-07-01,204468.71,5216.27,0,Current,1,Active,N
LN-20033,2025-10-01,129568.0,793.6,0,Current,4,Active,N
LN-20033,2025-11-01,57264.49,350.75,0,Current,4,Active,N
LN-20033,2025-12-01,97926.67,599.8,0,Current,4,Active,N
LN-20033,2026-01-01,70836.24,433.87,198,90+ Days,4,Active,Y
LN-20033,2026-02-01,146989.18,900.31,147,90+ Days,4,Active,N
LN-20033,2026-03-01,164112.01,1005.19,53,30-59 Days,4,Active,N
LN-20033,2026-04-01,189579.71,1161.18,12,1-29 Days,4,Active,N
LN-20033,2026-05-01,161835.21,991.24,4,1-29 Days,4,Active,N
LN-20033,2026-06-01,179957.1,1102.24,23,1-29 Days,4,Active,N
LN-20033,2026-07-01,149591.15,916.25,1,1-29 Days,4,Active,N
LN-20034,2025-09-01,139004.94,846.77,0,Current,2,Active,N
LN-20034,2025-10-01,87755.23,534.58,0,Current,2,Active,N
LN-20034,2025-11-01,149649.81,911.62,0,Current,2,Active,N
LN-20034,2025-12-01,113292.42,690.14,0,Current,2,Active,N
LN-20034,2026-01-01,155285.52,945.95,0,Current,2,Active,N
LN-20034,2026-02-01,197067.05,1200.47,0,Current,2,Active,N
LN-20034,2026-03-01,210719.72,1283.63,0,Current,2,Active,N
LN-20034,2026-04-01,179787.12,1095.2,0,Current,2,Active,N
LN-20034,2026-05-01,246393.55,1500.95,0,Current,2,Active,N
LN-20034,2026-06-01,215145.7,1310.6,0,Current,2,Active,N
LN-20034,2026-07-01,160836.89,979.76,0,Current,2,Active,N
LN-20035,2026-04-01,282200.0,5598.56,0,Current,2,Active,N
LN-20035,2026-05-01,278266.42,5598.56,0,Current,2,Active,N
LN-20035,2026-06-01,274309.64,5598.56,0,Current,2,Active,N
LN-20035,2026-07-01,270329.51,5598.56,0,Current,2,Active,N
LN-20036,2024-08-01,330512.31,4003.01,0,Current,1,Active,N
LN-20036,2024-09-01,328354.66,4003.01,0,Current,1,Active,N
LN-20036,2024-10-01,326184.96,4003.01,0,Current,1,Active,N
LN-20036,2024-11-01,324003.15,4003.01,0,Current,1,Active,N
LN-20036,2024-12-01,321809.15,4003.01,0,Current,1,Active,N
LN-20036,2025-01-01,319602.9,4003.01,0,Current,1,Active,N
LN-20036,2025-02-01,317384.34,4003.01,0,Current,1,Active,N
LN-20036,2025-03-01,315153.39,4003.01,0,Current,1,Active,N
LN-20036,2025-04-01,312909.98,4003.01,0,Current,1,Active,N
LN-20036,2025-05-01,310654.05,4003.01,0,Current,1,Active,N
LN-20036,2025-06-01,308385.52,4003.01,0,Current,1,Active,N
LN-20036,2025-07-01,306104.32,4003.01,0,Current,1,Active,N
LN-20036,2025-08-01,303810.39,4003.01,0,Current,1,Active,N
LN-20036,2025-09-01,301503.65,4003.01,0,Current,1,Active,N
LN-20036,2025-10-01,299184.03,4003.01,0,Current,1,Active,N
LN-20036,2025-11-01,296851.46,4003.01,0,Current,1,Active,N
LN-20036,2025-12-01,294505.87,4003.01,0,Current,1,Active,N
LN-20036,2026-01-01,292147.18,4003.01,0,Current,1,Active,N
LN-20036,2026-02-01,289775.32,4003.01,0,Current,1,Active,N
LN-20036,2026-03-01,287390.22,4003.01,0,Current,1,Active,N
LN-20036,2026-04-01,284991.8,4003.01,0,Current,1,Active,N
LN-20036,2026-05-01,282579.99,4003.01,0,Current,1,Active,N
LN-20036,2026-06-01,280154.72,4003.01,0,Current,1,Active,N
LN-20036,2026-07-01,277715.9,4003.01,0,Current,1,Active,N
LN-20037,2025-09-01,552500.0,11118.29,0,Current,2,Active,N
LN-20037,2025-10-01,544917.71,11118.29,0,Current,2,Active,N
LN-20037,2025-11-01,537286.9,11118.29,0,Current,2,Active,N
LN-20037,2025-12-01,529607.25,11118.29,0,Current,2,Active,N
LN-20037,2026-01-01,521878.45,11118.29,0,Current,2,Active,N
LN-20037,2026-02-01,514100.19,11118.29,0,Current,2,Active,N
LN-20037,2026-03-01,506272.15,11118.29,0,Current,2,Active,N
LN-20037,2026-04-01,498394.0,11118.29,0,Current,2,Active,N
LN-20037,2026-05-01,490465.44,11118.29,0,Current,2,Active,N
LN-20037,2026-06-01,482486.13,11118.29,0,Current,2,Active,N
LN-20037,2026-07-01,474455.76,11118.29,0,Current,2,Active,N
LN-20038,2024-08-01,152676.95,968.23,0,Current,2,Active,N
LN-20038,2024-09-01,202334.2,1283.14,0,Current,2,Active,N
LN-20038,2024-10-01,159663.76,1012.53,0,Current,2,Active,N
LN-20038,2024-11-01,127052.14,805.72,0,Current,2,Active,N
LN-20038,2024-12-01,84077.65,533.19,0,Current,2,Active,N
LN-20038,2025-01-01,179101.42,1135.8,0,Current,2,Active,N
LN-20038,2025-02-01,180214.4,1142.86,0,Current,2,Active,N
LN-20038,2025-03-01,221443.9,1404.32,0,Current,2,Active,N
LN-20038,2025-04-01,169701.73,1076.19,0,Current,2,Active,N
LN-20038,2025-05-01,221618.87,1405.43,0,Current,2,Active,N
LN-20038,2025-06-01,245438.11,1556.49,0,Current,2,Active,N
LN-20038,2025-07-01,164134.55,1040.89,0,Current,2,Active,N
LN-20038,2025-08-01,183333.36,1162.64,0,Current,2,Active,N
LN-20038,2025-09-01,119613.01,758.55,0,Current,2,Active,N
LN-20038,2025-10-01,118534.19,751.7,0,Current,2,Active,N
LN-20038,2025-11-01,111179.59,705.06,0,Current,2,Active,N
LN-20038,2025-12-01,115564.02,732.87,0,Current,2,Active,N
LN-20038,2026-01-01,112377.14,712.66,0,Current,2,Active,N
LN-20038,2026-02-01,134805.42,854.89,0,Current,2,Active,N
LN-20038,2026-03-01,232457.71,1474.17,0,Current,2,Active,N
LN-20038,2026-04-01,226326.63,1435.29,0,Current,2,Active,N
LN-20038,2026-05-01,197954.47,1255.36,0,Current,2,Active,N
LN-20038,2026-06-01,227692.95,1443.95,0,Current,2,Active,N
LN-20038,2026-07-01,126648.6,803.16,0,Current,2,Active,N
LN-20039,2025-06-01,595900.0,12034.28,0,Current,2,Active,N
LN-20039,2025-07-01,587753.97,12034.28,0,Current,2,Active,N
LN-20039,2025-08-01,579554.78,12034.28,0,Current,2,Active,N
LN-20039,2025-09-01,571302.1,12034.28,0,Current,2,Active,N
LN-20039,2025-10-01,562995.56,12034.28,0,Current,2,Active,N
LN-20039,2025-11-01,554634.83,12034.28,0,Current,2,Active,N
LN-20039,2025-12-01,546219.54,12034.28,0,Current,2,Active,N
LN-20039,2026-01-01,537749.35,12034.28,0,Current,2,Active,N
LN-20039,2026-02-01,529223.88,12034.28,0,Current,2,Active,N
LN-20039,2026-03-01,520642.79,12034.28,0,Current,2,Active,N
LN-20039,2026-04-01,512005.7,12034.28,0,Current,2,Active,N
LN-20039,2026-05-01,503312.26,12034.28,0,Current,2,Active,N
LN-20039,2026-06-01,494562.09,12034.28,0,Current,2,Active,N
LN-20039,2026-07-01,485754.83,12034.28,0,Current,2,Active,N
LN-20040,2024-08-01,454922.08,9306.39,0,Current,1,Active,N
LN-20040,2024-09-01,448095.02,9306.39,0,Current,1,Active,N
LN-20040,2024-10-01,441230.75,9306.39,0,Current,1,Active,N
LN-20040,2024-11-01,434329.07,9306.39,0,Current,1,Active,N
LN-20040,2024-12-01,427389.77,9306.39,0,Current,1,Active,N
LN-20040,2025-01-01,420412.66,9306.39,0,Current,1,Active,N
LN-20040,2025-02-01,413397.52,9306.39,0,Current,1,Active,N
LN-20040,2025-03-01,406344.15,9306.39,0,Current,1,Active,N
LN-20040,2025-04-01,399252.34,9306.39,0,Current,1,Active,N
LN-20040,2025-05-01,392121.88,9306.39,0,Current,1,Active,N
LN-20040,2025-06-01,384952.55,9306.39,0,Current,1,Active,N
LN-20040,2025-07-01,377744.16,9306.39,0,Current,1,Active,N
LN-20040,2025-08-01,370496.47,9306.39,0,Current,1,Active,N
LN-20040,2025-09-01,363209.29,9306.39,0,Current,1,Active,N
LN-20040,2025-10-01,355882.39,9306.39,0,Current,1,Active,N
LN-20040,2025-11-01,348515.57,9306.39,0,Current,1,Active,N
LN-20040,2025-12-01,341108.59,9306.39,0,Current,1,Active,N
LN-20040,2026-01-01,333661.24,9306.39,0,Current,1,Active,N
LN-20040,2026-02-01,326173.31,9306.39,0,Current,1,Active,N
LN-20040,2026-03-01,318644.57,9306.39,0,Current,1,Active,N
LN-20040,2026-04-01,311074.79,9306.39,0,Current,1,Active,N
LN-20040,2026-05-01,303463.76,9306.39,0,Current,1,Active,N
LN-20040,2026-06-01,295811.25,9306.39,0,Current,1,Active,N
LN-20040,2026-07-01,288117.03,9306.39,0,Current,1,Active,N
LN-20041,2024-08-01,87301.19,579.83,0,Current,1,Active,N
LN-20041,2024-09-01,98616.77,654.98,0,Current,1,Active,N
LN-20041,2024-10-01,49567.91,329.21,0,Current,1,Active,N
LN-20041,2024-11-01,87485.17,581.05,0,Current,1,Active,N
LN-20041,2024-12-01,86128.41,572.04,0,Current,1,Active,N
LN-20041,2025-01-01,131491.07,873.32,0,Current,1,Active,N
LN-20041,2025-02-01,99469.04,660.64,0,Current,1,Active,N
LN-20041,2025-03-01,178429.54,1185.07,0,Current,1,Active,N
LN-20041,2025-04-01,130299.83,865.41,0,Current,1,Active,N
LN-20041,2025-05-01,166726.73,1107.34,0,Current,1,Active,N
LN-20041,2025-06-01,137325.82,912.07,0,Current,1,Active,N
LN-20041,2025-07-01,94393.3,626.93,0,Current,1,Active,N
LN-20041,2025-08-01,116440.44,773.36,0,Current,1,Active,N
LN-20041,2025-09-01,83638.53,555.5,0,Current,1,Active,N
LN-20041,2025-10-01,44699.82,296.88,0,Current,1,Active,N
LN-20041,2025-11-01,56758.03,376.97,0,Current,1,Active,N
LN-20041,2025-12-01,112495.0,747.15,0,Current,1,Active,N
LN-20041,2026-01-01,102735.62,682.34,0,Current,1,Active,N
LN-20041,2026-02-01,85787.88,569.77,0,Current,1,Active,N
LN-20041,2026-03-01,90187.25,598.99,0,Current,1,Active,N
LN-20041,2026-04-01,137046.46,910.22,0,Current,1,Active,N
LN-20041,2026-05-01,157166.36,1043.85,0,Current,1,Active,N
LN-20041,2026-06-01,148656.4,987.33,0,Current,1,Active,N
LN-20041,2026-07-01,86359.59,573.57,0,Current,1,Active,N
LN-20042,2024-08-01,310071.78,3729.04,0,Current,1,Active,N
LN-20042,2024-09-01,308291.03,3729.04,0,Current,1,Active,N
LN-20042,2024-10-01,306499.09,3729.04,0,Current,1,Active,N
LN-20042,2024-11-01,304695.88,3729.04,0,Current,1,Active,N
LN-20042,2024-12-01,302881.35,3729.04,0,Current,1,Active,N
LN-20042,2025-01-01,301055.42,3729.04,0,Current,1,Active,N
LN-20042,2025-02-01,299218.01,3729.04,0,Current,1,Active,N
LN-20042,2025-03-01,297369.06,3729.04,0,Current,1,Active,N
LN-20042,2025-04-01,295508.49,3729.04,0,Current,1,Active,N
LN-20042,2025-05-01,293636.23,3729.04,0,Current,1,Active,N
LN-20042,2025-06-01,291752.21,3729.04,0,Current,1,Active,N
LN-20042,2025-07-01,289856.35,3729.04,0,Current,1,Active,N
LN-20042,2025-08-01,287948.57,3729.04,0,Current,1,Active,N
LN-20042,2025-09-01,286028.81,3729.04,0,Current,1,Active,N
LN-20042,2025-10-01,284096.99,3729.04,0,Current,1,Active,N
LN-20042,2025-11-01,282153.03,3729.04,0,Current,1,Active,N
LN-20042,2025-12-01,280196.85,3729.04,0,Current,1,Active,N
LN-20042,2026-01-01,278228.39,3729.04,0,Current,1,Active,N
LN-20042,2026-02-01,276247.55,3729.04,0,Current,1,Active,N
LN-20042,2026-03-01,274254.27,3729.04,0,Current,1,Active,N
LN-20042,2026-04-01,272248.46,3729.04,0,Current,1,Active,N
LN-20042,2026-05-01,270230.05,3729.04,0,Current,1,Active,N
LN-20042,2026-06-01,268198.96,3729.04,0,Current,1,Active,N
LN-20042,2026-07-01,266155.1,3729.04,0,Current,1,Active,N
LN-20043,2024-08-01,2655905.46,18700.19,0,Current,1,Active,N
LN-20043,2024-09-01,2651812.75,18700.19,0,Current,1,Active,N
LN-20043,2024-10-01,2647697.53,18700.19,0,Current,1,Active,N
